timestamp,power_w,sample_count,load_lag_1h,load_lag_24h,load_lag_168h,load_roll_mean_3h,load_roll_mean_24h,hour,hour_sin,hour_cos,day_of_week,is_weekend,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2013-08-10 07:00:00+00:00,9971.1054605,60.0,10532.351497333331,,,11818.202622944444,,7,0.9659258262890683,-0.25881904510252063,5,1,657.42,243.68,349.24,824.95,31.4,73.72,2.26,80.3,97.69,10.63,51.56
2013-08-10 08:00:00+00:00,10819.569962500002,60.0,9971.1054605,,,10554.665782166667,,8,0.8660254037844387,-0.4999999999999998,5,1,583.92,239.51,317.06,751.58,31.59,73.17,2.41,81.2,97.61,14.35,54.76
2013-08-10 09:00:00+00:00,10351.161205833334,60.0,10819.569962500002,,,10441.008973444443,,9,0.7071067811865476,-0.7071067811865475,5,1,471.92,155.04,284.2,618.75,31.53,73.36,2.63,81.7,97.54,12.56,67.19
2013-08-10 10:00:00+00:00,10678.1546795,60.0,10351.161205833334,,,10380.612209611112,,10,0.49999999999999994,-0.8660254037844387,5,1,289.48,52.59,230.81,451.92,31.03,76.39,2.7,86.6,97.49,7.14,98.96
2013-08-10 11:00:00+00:00,11183.579069333333,60.0,10678.1546795,,,10616.295282611112,,11,0.258819045102521,-0.9659258262890682,5,1,178.1,5.71,154.21,264.9,30.38,80.5,2.5,93.7,97.49,1.62,99.94
2013-08-10 12:00:00+00:00,14949.715462333332,60.0,11183.579069333333,,,10737.631651555557,,12,1.2246467991473532e-16,-1.0,5,1,68.4,0.42,58.93,95.57,29.39,84.75,2.5,101.5,97.5,3.58,100.0
2013-08-10 13:00:00+00:00,19836.95496433333,60.0,14949.715462333332,,,12270.483070388887,,13,-0.2588190451025208,-0.9659258262890683,5,1,6.55,0.0,7.01,6.75,28.2,91.96,1.97,106.2,97.56,2.33,100.0
2013-08-10 14:00:00+00:00,27832.600325666663,60.0,19836.95496433333,,,15323.416498666664,,14,-0.4999999999999997,-0.8660254037844388,5,1,0.0,0.0,0.0,0.0,27.66,93.58,2.08,107.7,97.64,1.33,100.0
2013-08-10 15:00:00+00:00,40264.76572283333,60.0,27832.600325666663,,,20873.090250777776,,15,-0.7071067811865471,-0.7071067811865479,5,1,0.0,0.0,0.0,0.0,27.33,94.36,2.15,103.5,97.73,1.7,100.0
2013-08-10 16:00:00+00:00,40977.184212,60.0,40264.76572283333,,,29311.440337611104,,16,-0.8660254037844385,-0.5000000000000004,5,1,0.0,0.0,0.0,0.0,27.07,95.19,2.05,96.2,97.79,0.62,98.8
2013-08-10 17:00:00+00:00,30317.5059565,60.0,40977.184212,,,36358.183420166664,,17,-0.9659258262890683,-0.25881904510252063,5,1,0.0,0.0,0.0,0.0,26.83,96.07,1.92,90.0,97.8,0.16,99.95
2013-08-10 18:00:00+00:00,32210.180257166667,60.0,30317.5059565,28891.04371733333,,37186.48529711111,20961.428099229164,18,-1.0,-1.8369701987210297e-16,5,1,0.0,0.0,0.0,0.0,26.61,96.78,1.84,84.1,97.79,0.08,99.7
2013-08-10 19:00:00+00:00,28213.078808166665,60.0,32210.180257166667,28687.74454733333,,34501.62347522222,21099.725455055555,19,-0.9659258262890684,0.2588190451025203,5,1,0.0,0.0,0.0,0.0,26.45,97.22,1.9,78.2,97.76,0.15,99.79
2013-08-10 20:00:00+00:00,26876.10284833333,60.0,28213.078808166665,27079.95328783333,,30246.921673944442,21079.94771592361,20,-0.8660254037844386,0.5000000000000001,5,1,0.0,0.0,0.0,0.0,26.34,97.53,2.05,76.4,97.75,0.17,96.9
2013-08-10 21:00:00+00:00,25585.030371166664,60.0,26876.10284833333,26279.67327433333,,29099.787304555557,21071.45394761111,21,-0.7071067811865477,0.7071067811865474,5,1,0.0,0.0,0.0,0.0,26.26,97.54,2.09,80.1,97.74,0.23,93.86
2013-08-10 22:00:00+00:00,25071.27312833333,60.0,25585.030371166664,25433.17581433333,,26891.404009222217,21042.5104933125,22,-0.5000000000000004,0.8660254037844384,5,1,0.0,0.0,0.0,0.0,26.16,97.63,2.1,87.0,97.75,0.26,91.8
2013-08-10 23:00:00+00:00,24468.26030283333,60.0,25071.27312833333,24677.806803333333,,25844.135449277772,21027.431214729164,23,-0.25881904510252157,0.9659258262890681,5,1,0.0,0.0,0.0,0.0,26.01,97.81,2.06,96.7,97.79,0.18,82.77
2013-08-11 00:00:00+00:00,23755.34446566667,60.0,24468.26030283333,23515.0064615,,25041.521267444445,21018.700110541664,0,0.0,1.0,6,1,11.75,1.39,14.61,13.45,26.13,97.34,2.16,105.8,97.83,0.08,83.77
2013-08-11 01:00:00+00:00,18371.25974983333,60.0,23755.34446566667,23015.6569015,,24431.62596561111,21028.71419404861,1,0.25881904510252074,0.9659258262890683,6,1,107.12,41.38,89.07,136.23,27.13,93.96,2.96,110.8,97.89,0.32,84.88
2013-08-11 02:00:00+00:00,16351.469425333336,60.0,18371.25974983333,17791.417879166667,,22198.288172777775,20835.197646062497,2,0.49999999999999994,0.8660254037844387,6,1,242.77,102.12,192.9,327.8,28.15,89.05,3.16,120.2,97.94,1.73,87.05
2013-08-11 03:00:00+00:00,12967.226944333332,60.0,16351.469425333336,15065.890804666667,,19492.691213611113,20775.199793819444,3,0.7071067811865476,0.7071067811865476,6,1,375.88,119.54,260.3,525.78,29.36,82.35,3.33,125.2,97.98,0.74,90.21
2013-08-11 04:00:00+00:00,11497.418831166666,60.0,12967.226944333332,13761.715982833332,,15896.652039833332,20687.755466305553,4,0.8660254037844386,0.5000000000000001,6,1,458.88,82.62,314.27,699.9,30.36,77.58,3.27,122.5,97.99,1.29,94.4
2013-08-11 05:00:00+00:00,13634.826749333331,60.0,11497.418831166666,11160.540388666668,,13605.37173361111,20593.409751652776,5,0.9659258262890683,0.25881904510252074,6,1,410.83,77.75,290.15,816.78,31.06,74.77,3.08,113.7,97.98,1.72,97.56
2013-08-11 06:00:00+00:00,13198.9225265,60.0,13634.826749333331,10532.351497333331,,12699.824174944442,20696.505016680552,6,1.0,6.123233995736766e-17,6,1,620.38,118.77,422.75,876.38,31.38,73.33,2.85,99.1,97.94,1.65,97.53
2013-08-11 07:00:00+00:00,13813.241324833334,60.0,13198.9225265,9971.1054605,,12777.056035666667,20807.612142895832,7,0.9659258262890683,-0.25881904510252063,6,1,537.62,150.53,326.33,866.17,31.55,72.71,2.91,80.7,97.88,2.34,94.85
2013-08-11 08:00:00+00:00,11470.655810166669,60.0,13813.241324833334,10819.569962500002,,13548.996866888889,20967.701137243053,8,0.8660254037844387,-0.4999999999999998,6,1,452.15,101.21,319.24,784.22,31.38,73.3,3.11,67.1,97.82,2.79,97.96
2013-08-11 09:00:00+00:00,12138.102629166668,60.0,11470.655810166669,10351.161205833334,,12827.606553833335,20994.829714229167,9,0.7071067811865476,-0.7071067811865475,6,1,476.17,179.04,277.06,635.65,30.8,76.44,3.09,60.1,97.76,2.86,71.1
2013-08-11 10:00:00+00:00,14996.948315833331,60.0,12138.102629166668,10678.1546795,,12473.99992138889,21069.285606868052,10,0.49999999999999994,-0.8660254037844387,6,1,313.15,144.76,198.14,452.92,30.14,80.4,2.95,58.6,97.74,1.59,67.01
2013-08-11 11:00:00+00:00,14874.432861166666,60.0,14996.948315833331,11183.579069333333,,12868.56891838889,21249.235341715277,11,0.258819045102521,-0.9659258262890682,6,1,173.02,63.97,132.31,262.05,29.56,83.96,2.61,61.9,97.72,0.93,75.03
2013-08-11 12:00:00+00:00,15476.450683333333,60.0,14874.432861166666,14949.715462333332,,14003.161268722222,21403.020916374997,12,1.2246467991473532e-16,-1.0,6,1,70.6,17.9,61.83,103.05,28.82,87.71,2.29,65.5,97.72,0.63,82.99
2013-08-11 13:00:00+00:00,20822.292318,60.0,15476.450683333333,19836.95496433333,,15115.943953444445,21424.96821725,13,-0.2588190451025208,-0.9659258262890683,6,1,5.5,0.0,7.18,6.82,27.91,93.72,1.64,65.5,97.75,0.63,91.21
2013-08-11 14:00:00+00:00,30765.7962405,60.0,20822.292318,27832.600325666663,,17057.7252875,21466.023940319443,14,-0.4999999999999997,-0.8660254037844388,6,1,0.0,0.0,0.0,0.0,27.49,95.25,1.59,70.2,97.8,0.61,100.0
2013-08-11 15:00:00+00:00,26310.321728666662,60.0,30765.7962405,40264.76572283333,,22354.846413944444,21588.240436770833,15,-0.7071067811865471,-0.7071067811865479,6,1,0.0,0.0,0.0,0.0,27.2,95.92,1.74,72.6,97.86,0.51,84.48
2013-08-11 16:00:00+00:00,28509.8272465,60.0,26310.321728666662,40977.184212,,25966.136762388884,21006.80527034722,16,-0.8660254037844385,-0.5000000000000004,6,1,0.0,0.0,0.0,0.0,26.98,96.17,2.11,72.3,97.89,0.38,99.79
2013-08-11 17:00:00+00:00,28783.430794333333,60.0,28509.8272465,30317.5059565,,28528.648405222222,20487.332063451388,17,-0.9659258262890683,-0.25881904510252063,6,1,0.0,0.0,0.0,0.0,26.8,96.36,2.58,72.9,97.88,0.28,61.55
2013-08-11 18:00:00+00:00,29318.24908883333,60.0,28783.430794333333,32210.180257166667,,27867.859923166663,20423.412265027775,18,-1.0,-1.8369701987210297e-16,6,1,0.0,0.0,0.0,0.0,26.65,96.48,2.88,74.1,97.85,0.23,73.12
2013-08-11 19:00:00+00:00,29035.7785315,60.0,29318.24908883333,28213.078808166665,,28870.502376555552,20302.91513301389,19,-0.9659258262890684,0.2588190451025203,6,1,0.0,0.0,0.0,0.0,26.49,96.69,2.93,78.2,97.81,0.23,84.84
2013-08-11 20:00:00+00:00,27794.654573333333,60.0,29035.7785315,26876.10284833333,,29045.819471555555,20337.194288152776,20,-0.8660254037844386,0.5000000000000001,6,1,0.0,0.0,0.0,0.0,26.33,96.91,2.74,83.9,97.78,0.28,96.83
2013-08-11 21:00:00+00:00,26886.755306,60.0,27794.654573333333,25585.030371166664,,28716.227397888888,20375.467276694446,21,-0.7071067811865477,0.7071067811865474,6,1,0.0,0.0,0.0,0.0,26.15,97.31,2.23,89.5,97.78,0.34,73.89
2013-08-11 22:00:00+00:00,25702.582227,60.0,26886.755306,25071.27312833333,,27905.729470277776,20429.705815645833,22,-0.5000000000000004,0.8660254037844384,6,1,0.0,0.0,0.0,0.0,25.97,97.72,1.79,92.6,97.79,0.4,82.48
2013-08-11 23:00:00+00:00,25803.8201505,60.0,25702.582227,24468.26030283333,,26794.664035444443,20456.01036142361,23,-0.25881904510252157,0.9659258262890681,6,1,0.0,0.0,0.0,0.0,25.8,97.98,1.58,91.4,97.8,0.42,56.31
2013-08-12 00:00:00+00:00,25014.923177,60.0,25803.8201505,23755.34446566667,,26131.052561166667,20511.658688409723,0,0.0,1.0,0,0,10.88,1.1,12.91,12.62,25.92,97.73,1.53,88.5,97.83,0.41,67.26
2013-08-12 01:00:00+00:00,21564.4344895,60.0,25014.923177,18371.25974983333,,25507.108518166668,20564.14113471528,1,0.25881904510252074,0.9659258262890683,0,0,90.5,23.65,80.75,128.12,26.79,94.38,2.31,88.3,97.89,0.54,78.96
2013-08-12 02:00:00+00:00,20463.724918,60.0,21564.4344895,16351.469425333336,,24127.725939,20697.19008220139,2,0.49999999999999994,0.8660254037844387,0,0,192.23,58.54,150.27,316.48,27.89,90.13,2.25,112.5,97.95,0.85,89.83
2013-08-12 03:00:00+00:00,18033.886872666662,60.0,20463.724918,12967.226944333332,,22347.69419483333,20868.534061062503,3,0.7071067811865476,0.7071067811865476,0,0,321.48,103.37,255.88,534.58,29.13,84.37,2.53,133.4,97.99,1.76,100.0
2013-08-12 04:00:00+00:00,14778.673893833333,60.0,18033.886872666662,11497.418831166666,,20020.682093388885,21079.644891409724,4,0.8660254037844386,0.5000000000000001,0,0,491.38,204.27,305.97,712.95,30.19,79.27,2.71,137.2,97.99,2.46,92.93
2013-08-12 05:00:00+00:00,13493.835864166667,60.0,14778.673893833333,13634.826749333331,,17758.761894833333,21216.363852354163,5,0.9659258262890683,0.25881904510252074,0,0,700.35,363.88,333.21,834.47,30.96,75.96,2.6,134.1,97.95,4.32,64.31
2013-08-12 06:00:00+00:00,13309.115168833332,60.0,13493.835864166667,13198.9225265,,15435.465543555556,21210.489232138887,6,1.0,6.123233995736766e-17,0,0,758.17,282.32,406.67,891.95,31.55,73.74,2.5,126.0,97.89,4.19,70.14
2013-08-12 07:00:00+00:00,12563.779166,60.0,13309.115168833332,13813.241324833334,,13860.541642277778,21215.08059223611,7,0.9659258262890683,-0.25881904510252063,0,0,635.12,242.72,326.53,887.38,32.0,72.08,2.4,118.9,97.81,5.19,75.13
2013-08-12 08:00:00+00:00,13829.893969833332,60.0,12563.779166,11470.655810166669,,13122.243399666666,21163.019668951387,8,0.8660254037844387,-0.4999999999999998,0,0,607.65,236.36,327.89,815.0,32.1,71.4,2.33,111.9,97.73,3.19,77.34
2013-08-12 09:00:00+00:00,13912.981030333332,60.0,13829.893969833332,12138.102629166668,,13234.262768222223,21261.3212589375,9,0.7071067811865476,-0.7071067811865475,0,0,486.38,188.11,292.26,677.85,32.05,71.35,2.46,109.5,97.66,3.39,78.6
2013-08-12 10:00:00+00:00,14223.397493833332,60.0,13912.981030333332,14996.948315833331,,13435.55138872222,21335.274525652778,10,0.49999999999999994,-0.8660254037844387,0,0,332.75,151.0,206.84,496.92,31.7,73.07,2.83,114.7,97.61,1.56,79.56
2013-08-12 11:00:00+00:00,15047.112157166666,60.0,14223.397493833332,14874.432861166666,,13988.757497999999,21303.04324140278,11,0.258819045102521,-0.9659258262890682,0,0,184.62,65.0,145.98,292.38,30.85,77.77,2.91,124.3,97.59,0.85,85.51
2013-08-12 12:00:00+00:00,18813.750741,60.0,15047.112157166666,15476.450683333333,,14394.496893777776,21310.238212069442,12,1.2246467991473532e-16,-1.0,0,0,71.65,15.94,62.06,106.95,29.62,83.18,2.74,135.0,97.58,0.5,90.66
2013-08-12 13:00:00+00:00,24935.025016000003,60.0,18813.750741,20822.292318,,16028.086797333332,21449.29238113889,13,-0.2588190451025208,-0.9659258262890683,0,0,5.0,0.0,6.42,6.7,28.14,90.64,2.29,146.0,97.6,0.44,95.44
2013-08-12 14:00:00+00:00,32644.99093483333,60.0,24935.025016000003,30765.7962405,,19598.629304722224,21620.656243555557,14,-0.4999999999999997,-0.8660254037844388,0,0,0.0,0.0,0.0,0.0,27.4,92.55,2.34,151.7,97.65,0.48,100.0
2013-08-12 15:00:00+00:00,38047.40530616666,60.0,32644.99093483333,26310.321728666662,,25464.588897277776,21698.956022486112,15,-0.7071067811865471,-0.7071067811865479,0,0,0.0,0.0,0.0,0.0,27.01,93.43,2.32,144.5,97.76,0.57,100.0
2013-08-12 16:00:00+00:00,39403.861946833335,60.0,38047.40530616666,28509.8272465,,31875.807085666664,22188.001171548614,16,-0.8660254037844385,-0.5000000000000004,0,0,0.0,0.0,0.0,0.0,26.72,94.05,2.19,140.0,97.83,0.61,96.37
2013-08-12 17:00:00+00:00,39050.15755166667,60.0,39403.861946833335,28783.430794333333,,36698.752729277774,22641.9192840625,17,-0.9659258262890683,-0.25881904510252063,0,0,0.0,0.0,0.0,0.0,26.44,94.9,1.88,145.2,97.82,0.76,99.75
2013-08-12 18:00:00+00:00,33737.284895833334,60.0,39050.15755166667,29318.24908883333,,38833.80826822222,23069.699565618055,18,-1.0,-1.8369701987210297e-16,0,0,0.0,0.0,0.0,0.0,26.29,95.18,1.56,144.7,97.79,0.91,98.46
2013-08-12 19:00:00+00:00,31227.38582333333,60.0,33737.284895833334,29035.7785315,,37397.10146477778,23253.82605757639,19,-0.9659258262890684,0.2588190451025203,0,0,0.0,0.0,0.0,0.0,26.18,95.35,1.35,124.7,97.75,1.01,97.0
2013-08-12 20:00:00+00:00,29320.405518,60.0,31227.38582333333,27794.654573333333,,34671.60942361111,23345.143028069444,20,-0.8660254037844386,0.5000000000000001,0,0,0.0,0.0,0.0,0.0,25.99,96.06,1.39,105.4,97.7,1.08,96.01
2013-08-12 21:00:00+00:00,27312.178645666667,60.0,29320.405518,26886.755306,,31428.35874572222,23408.71598409722,21,-0.7071067811865477,0.7071067811865474,0,0,0.0,0.0,0.0,0.0,25.81,96.5,1.48,96.6,97.67,1.02,94.91
2013-08-12 22:00:00+00:00,26482.3653975,60.0,27312.178645666667,25702.582227,,29286.65666233333,23426.441956583334,22,-0.5000000000000004,0.8660254037844384,0,0,0.0,0.0,0.0,0.0,25.72,96.78,1.56,95.9,97.66,0.92,75.19
2013-08-12 23:00:00+00:00,26220.3598795,60.0,26482.3653975,25803.8201505,,27704.983187055554,23458.932922020835,23,-0.25881904510252157,0.9659258262890681,0,0,0.0,0.0,0.0,0.0,25.67,97.04,1.62,98.2,97.67,0.82,87.22
2013-08-13 00:00:00+00:00,26303.316455,60.0,26220.3598795,25014.923177,,26671.63464088889,23476.2887440625,0,0.0,1.0,1,0,9.55,0.82,11.65,12.0,25.81,97.05,1.75,99.9,97.7,0.74,89.23
2013-08-13 01:00:00+00:00,22247.12920683333,60.0,26303.316455,21564.4344895,,26335.347244,23529.971797312497,1,0.25881904510252074,0.9659258262890683,1,0,94.18,15.65,82.59,124.43,26.62,94.89,2.8,100.3,97.76,0.79,89.94
2013-08-13 02:00:00+00:00,19968.63413083333,60.0,22247.12920683333,20463.724918,,24923.601847111113,23558.41741053472,2,0.49999999999999994,0.8660254037844387,1,0,243.12,46.8,196.13,321.45,27.26,93.51,3.29,101.6,97.81,1.31,90.91
2013-08-13 03:00:00+00:00,15858.702034166668,60.0,19968.63413083333,18033.886872666662,,22839.69326422222,23537.78862773611,3,0.7071067811865476,0.7071067811865476,1,0,406.55,81.04,293.97,529.42,28.41,89.48,3.52,108.4,97.83,3.65,93.35
2013-08-13 04:00:00+00:00,16262.611287999998,60.0,15858.702034166668,14778.673893833333,,19358.15512394444,23447.155926131945,4,0.8660254037844386,0.5000000000000001,1,0,453.92,63.5,319.26,706.28,29.32,84.63,4.04,115.7,97.83,4.35,95.7
2013-08-13 05:00:00+00:00,15718.406257666667,60.0,16262.611287999998,13493.835864166667,,17363.315817666666,23508.986650888884,5,0.9659258262890683,0.25881904510252074,1,0,488.52,50.27,364.76,829.67,29.74,81.14,4.49,117.1,97.83,6.14,98.11
2013-08-13 06:00:00+00:00,15153.714362666668,60.0,15718.406257666667,13309.115168833332,,15946.573193277778,23601.67708395139,6,1.0,6.123233995736766e-17,1,0,682.25,101.47,472.91,889.33,29.82,79.1,4.74,114.2,97.79,6.58,97.65
2013-08-13 07:00:00+00:00,15737.854735666666,60.0,15153.714362666668,12563.779166,,15711.577302777778,23678.53538369444,7,0.9659258262890683,-0.25881904510252063,1,0,573.05,154.96,349.79,868.33,29.74,78.39,4.74,109.1,97.73,5.18,87.57
2013-08-13 08:00:00+00:00,15578.680273166668,60.0,15737.854735666666,13829.893969833332,,15536.658451999998,23810.788532430553,8,0.8660254037844387,-0.4999999999999998,1,0,496.58,186.94,276.37,789.95,29.69,78.08,4.68,102.3,97.66,2.76,81.62
2013-08-13 09:00:00+00:00,15854.5063565,60.0,15578.680273166668,13912.981030333332,,15490.083123833334,23883.654628402783,9,0.7071067811865476,-0.7071067811865475,1,0,548.65,282.0,271.14,647.12,29.55,78.81,4.52,98.5,97.6,2.06,43.07
2013-08-13 10:00:00+00:00,15292.580713333333,60.0,15854.5063565,14223.397493833332,,15723.680455111113,23964.55151699306,10,0.49999999999999994,-0.8660254037844387,1,0,407.88,256.61,218.22,459.62,29.28,80.77,4.15,97.2,97.57,1.44,30.14
2013-08-13 11:00:00+00:00,16717.79572033333,60.0,15292.580713333333,15047.112157166666,,15575.255781,24009.100817805553,11,0.258819045102521,-0.9659258262890682,1,0,247.15,217.42,147.35,280.23,28.83,84.31,3.57,96.7,97.56,1.39,29.25
2013-08-13 12:00:00+00:00,18444.110335166668,60.0,16717.79572033333,18813.750741,,15954.960930055555,24078.712632937502,12,1.2246467991473532e-16,-1.0,1,0,94.9,79.21,73.69,101.82,28.03,90.02,2.65,95.8,97.57,0.85,24.41
2013-08-13 13:00:00+00:00,30099.012842166663,60.0,18444.110335166668,24935.025016000003,,16818.162256277777,24063.310949361112,13,-0.2588190451025208,-0.9659258262890683,1,0,5.95,1.03,8.1,6.22,27.13,94.2,2.26,98.4,97.61,0.82,22.52
2013-08-13 14:00:00+00:00,41622.914973833336,60.0,30099.012842166663,32644.99093483333,,21753.639632555554,24278.47710878472,14,-0.4999999999999997,-0.8660254037844388,1,0,0.0,0.0,0.0,0.0,26.82,94.9,2.64,104.2,97.65,0.76,20.33
2013-08-13 15:00:00+00:00,42475.529589666665,60.0,41622.914973833336,38047.40530616666,,30055.34605038889,24652.557277076387,15,-0.7071067811865471,-0.7071067811865479,1,0,0.0,0.0,0.0,0.0,26.69,95.16,3.16,106.1,97.72,0.55,31.07
2013-08-13 16:00:00+00:00,42882.87981783333,60.0,42475.529589666665,39403.861946833335,,38065.81913522222,24837.062455555555,16,-0.8660254037844385,-0.5000000000000004,1,0,0.0,0.0,0.0,0.0,26.54,95.64,3.5,106.3,97.74,0.34,97.67
2013-08-13 17:00:00+00:00,34219.85187133333,60.0,42882.87981783333,39050.15755166667,,42327.10812711111,24982.02153351389,17,-0.9659258262890683,-0.25881904510252063,1,0,0.0,0.0,0.0,0.0,26.36,96.15,3.57,107.0,97.73,0.64,100.0
2013-08-13 18:00:00+00:00,32868.989258166665,60.0,34219.85187133333,33737.284895833334,,39859.42042627777,24780.758796833336,18,-1.0,-1.8369701987210297e-16,1,0,0.0,0.0,0.0,0.0,26.18,96.43,3.44,107.8,97.7,1.12,95.57
2013-08-13 19:00:00+00:00,32180.927473666667,60.0,32868.989258166665,31227.38582333333,,36657.24031577777,24744.579811930555,19,-0.9659258262890684,0.2588190451025203,1,0,0.0,0.0,0.0,0.0,26.0,96.56,3.36,108.2,97.66,1.45,97.42
2013-08-13 20:00:00+00:00,29760.8457685,60.0,32180.927473666667,29320.405518,,33089.92286772222,24784.310714027775,20,-0.8660254037844386,0.5000000000000001,1,0,0.0,0.0,0.0,0.0,25.81,96.73,3.3,110.2,97.62,1.58,99.88
2013-08-13 21:00:00+00:00,28940.34138933333,60.0,29760.8457685,27312.178645666667,,31603.587500111113,24802.662391131944,21,-0.7071067811865477,0.7071067811865474,1,0,0.0,0.0,0.0,0.0,25.67,96.72,3.26,114.1,97.58,1.29,100.0
2013-08-13 22:00:00+00:00,26868.8122235,60.0,28940.34138933333,26482.3653975,,30294.0382105,24870.502505451386,22,-0.5000000000000004,0.8660254037844384,1,0,0.0,0.0,0.0,0.0,25.53,96.86,3.21,117.0,97.58,0.85,100.0
2013-08-13 23:00:00+00:00,26327.761654,60.0,26868.8122235,26220.3598795,,28523.33312711111,24886.604456534722,23,-0.25881904510252157,0.9659258262890681,1,0,0.0,0.0,0.0,0.0,25.42,96.92,3.09,117.1,97.62,0.58,35.12
2013-08-14 00:00:00+00:00,25660.658594,60.0,26327.761654,26303.316455,,27378.97175561111,24891.079530472223,0,0.0,1.0,2,0,11.82,3.37,14.64,13.0,25.42,96.78,3.08,116.0,97.67,0.35,48.28
2013-08-14 01:00:00+00:00,21097.823454,60.0,25660.658594,22247.12920683333,,26285.744157166668,24864.30211959722,1,0.25881904510252074,0.9659258262890683,2,0,103.68,67.76,85.25,132.95,26.03,95.0,3.54,115.0,97.73,0.37,62.98
2013-08-14 02:00:00+00:00,13951.029728,60.0,21097.823454,19968.63413083333,,24362.081234,24816.414379895836,2,0.49999999999999994,0.8660254037844387,2,0,216.82,138.34,145.4,330.55,26.87,92.54,3.59,115.8,97.79,0.75,76.51
2013-08-14 03:00:00+00:00,14727.097396,60.0,13951.029728,15858.702034166668,,20236.503925333334,24565.680863111116,3,0.7071067811865476,0.7071067811865476,2,0,391.08,109.38,266.41,535.95,28.01,87.01,4.2,122.4,97.83,13.01,87.36
2013-08-14 04:00:00+00:00,14056.0622645,60.0,14727.097396,16262.611287999998,,16591.983526,24518.530669854168,4,0.8660254037844386,0.5000000000000001,2,0,429.5,280.02,238.67,710.05,28.99,82.18,4.47,125.7,97.85,24.75,88.66
2013-08-14 05:00:00+00:00,12183.272566666668,60.0,14056.0622645,15718.406257666667,,14244.729796166668,24426.591127208336,5,0.9659258262890683,0.25881904510252074,2,0,662.15,336.69,303.17,832.75,29.91,78.1,4.47,128.6,97.83,26.16,56.49
2013-08-14 06:00:00+00:00,11403.7449465,60.0,12183.272566666668,15153.714362666668,,13655.477409055557,24279.293890083336,6,1.0,6.123233995736766e-17,2,0,752.45,249.1,414.4,844.03,30.54,75.5,4.31,133.6,97.78,31.84,52.95
2013-08-14 07:00:00+00:00,11567.683252166667,60.0,11403.7449465,15737.854735666666,,12547.693259222224,24123.045164409723,7,0.9659258262890683,-0.25881904510252063,2,0,676.9,240.34,359.44,834.42,30.95,73.46,4.08,139.9,97.7,33.11,63.37
2013-08-14 08:00:00+00:00,15540.880566666669,60.0,11567.683252166667,15578.680273166668,,11718.233588444446,23949.288019263888,8,0.8660254037844387,-0.4999999999999998,2,0,625.42,254.08,320.76,759.95,31.04,72.3,3.85,147.6,97.65,34.01,54.04
2013-08-14 09:00:00+00:00,13516.394286944444,36.0,15540.880566666669,15854.5063565,,12837.436255111112,23947.713031493055,9,0.7071067811865476,-0.7071067811865475,2,0,532.6,225.29,306.48,620.6,31.07,72.0,3.68,154.2,97.6,21.93,44.11
2013-08-14 11:00:00+00:00,15502.99051875,48.0,,16717.79572033333,,,,11,0.258819045102521,-0.9659258262890682,2,0,223.38,119.23,161.74,259.48,30.3,77.17,2.94,160.5,97.58,9.1,43.71
2013-08-14 12:00:00+00:00,14269.832536,60.0,15502.99051875,18444.110335166668,,,,12,1.2246467991473532e-16,-1.0,2,0,85.85,38.42,73.4,94.1,29.42,80.85,2.72,158.9,97.6,8.06,45.49
2013-08-14 13:00:00+00:00,17324.6459555,60.0,14269.832536,30099.012842166663,,,,13,-0.2588190451025208,-0.9659258262890683,2,0,5.53,0.67,7.75,5.65,27.79,90.43,2.03,154.9,97.65,7.58,49.25
2013-08-14 14:00:00+00:00,20043.636931,60.0,17324.6459555,41622.914973833336,,15699.15633675,,14,-0.4999999999999997,-0.8660254037844388,2,0,0.0,0.0,0.0,0.0,27.13,91.86,2.11,151.1,97.7,8.17,52.8
2013-08-14 15:00:00+00:00,21200.252913666667,60.0,20043.636931,42475.529589666665,,17212.705140833335,,15,-0.7071067811865471,-0.7071067811865479,2,0,0.0,0.0,0.0,0.0,26.73,92.63,2.18,147.0,97.76,8.21,81.48
2013-08-14 16:00:00+00:00,25915.33829683333,60.0,21200.252913666667,42882.87981783333,,19522.845266722223,,16,-0.8660254037844385,-0.5000000000000004,2,0,0.0,0.0,0.0,0.0,26.41,93.32,2.24,144.3,97.8,7.44,98.48
2013-08-14 17:00:00+00:00,28849.767334333334,60.0,25915.33829683333,34219.85187133333,,22386.4093805,,17,-0.9659258262890683,-0.25881904510252063,2,0,0.0,0.0,0.0,0.0,26.13,93.99,2.31,141.5,97.82,7.23,99.19
2013-08-14 18:00:00+00:00,29022.95397166667,60.0,28849.767334333334,32868.989258166665,,25321.78618161111,,18,-1.0,-1.8369701987210297e-16,2,0,0.0,0.0,0.0,0.0,25.88,94.64,2.38,139.3,97.81,6.78,99.01
2013-08-14 19:00:00+00:00,28378.409929,60.0,29022.95397166667,32180.927473666667,,27929.353200944446,,19,-0.9659258262890684,0.2588190451025203,2,0,0.0,0.0,0.0,0.0,25.64,95.45,2.4,137.9,97.78,7.01,99.38
2013-08-14 20:00:00+00:00,27390.267464,60.0,28378.409929,29760.8457685,,28750.377078333335,,20,-0.8660254037844386,0.5000000000000001,2,0,0.0,0.0,0.0,0.0,25.44,96.22,2.39,136.4,97.74,7.91,98.95
