timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2013011219,0.0,0.0,0.0,0.0,14.65,47.45,1.76,113.5,98.95,0.0,4.55
2013011220,0.0,0.0,0.0,0.0,14.13,49.26,1.76,114.5,98.93,0.0,4.75
2013011221,0.0,0.0,0.0,0.0,13.67,50.03,1.65,116.6,98.88,0.0,6.31
2013011222,0.0,0.0,0.0,0.0,13.34,50.48,1.43,123.0,98.84,0.01,5.53
2013011223,0.0,0.0,0.0,0.0,13.52,49.68,1.07,137.7,98.83,0.0,4.74
2013011300,0.0,0.0,0.0,0.0,13.74,48.98,0.71,168.7,98.85,0.0,3.95
2013011301,0.0,0.0,0.0,0.0,13.5,49.87,0.72,227.8,98.89,0.0,3.16
2013011302,83.62,128.1,58.37,84.62,13.86,53.53,1.05,260.7,98.93,0.0,9.82
2013011303,252.48,376.93,126.97,259.35,16.35,44.61,1.98,273.8,98.99,0.0,16.78
2013011304,412.17,496.56,176.56,429.15,19.44,38.42,2.26,277.1,99.03,0.0,24.49
2013011305,522.53,559.08,185.82,555.28,23.93,32.16,3.31,276.8,98.99,0.0,32.68
2013011306,519.88,327.46,278.17,540.08,24.93,31.11,3.77,281.0,98.89,0.0,33.2
2013011307,516.45,329.66,263.99,538.28,25.46,30.5,4.1,284.0,98.8,0.0,36.21
2013011308,449.33,275.9,233.17,469.62,25.6,30.38,4.33,286.2,98.77,0.0,39.94
2013011309,347.35,216.07,223.14,357.5,25.35,30.69,4.36,288.0,98.75,0.0,29.31
2013011310,196.27,108.99,153.24,199.43,23.97,35.18,3.16,289.4,98.75,0.0,17.2
2013011311,57.2,8.89,51.19,57.9,19.79,47.26,2.94,290.9,98.78,0.0,10.24
2013011312,0.0,0.0,0.0,0.0,17.14,50.1,3.51,293.0,98.83,0.0,3.16
2013011313,0.0,0.0,0.0,0.0,16.27,48.71,3.68,294.2,98.88,0.0,3.39
2013011314,0.0,0.0,0.0,0.0,15.4,46.01,3.93,294.5,98.91,0.0,3.63
2013011315,0.0,0.0,0.0,0.0,14.39,43.04,4.1,294.1,98.92,0.0,3.87
2013011316,0.0,0.0,0.0,0.0,13.35,41.4,4.1,293.6,98.93,0.0,4.1
2013011317,0.0,0.0,0.0,0.0,12.34,42.03,4.0,294.1,98.94,0.0,4.16
2013011318,0.0,0.0,0.0,0.0,11.41,43.76,3.9,296.0,98.94,0.0,4.21
2013011319,0.0,0.0,0.0,0.0,10.57,46.15,3.79,299.5,98.94,0.0,4.21
2013011320,0.0,0.0,0.0,0.0,9.84,48.98,3.71,303.6,98.94,0.0,4.83
2013011321,0.0,0.0,0.0,0.0,9.16,51.81,3.55,307.3,98.93,0.0,1.05
2013011322,0.0,0.0,0.0,0.0,8.49,53.63,3.34,309.8,98.91,0.0,1.05
2013011323,0.0,0.0,0.0,0.0,7.85,53.79,3.18,309.5,98.92,0.0,3.16
2013011400,0.0,0.0,0.0,0.0,7.22,52.61,3.09,305.9,98.98,0.0,9.5
2013011401,0.0,0.0,0.0,0.0,6.66,50.98,3.05,299.3,99.05,0.0,7.38
2013011402,60.62,8.09,56.07,66.68,8.64,41.87,3.33,291.5,99.11,0.0,27.66
2013011403,173.8,63.49,150.63,216.18,11.28,32.25,3.78,284.7,99.18,0.0,47.72
2013011404,253.27,89.76,194.26,380.3,14.58,27.15,2.82,275.1,99.23,0.0,66.66
2013011405,298.3,91.36,204.64,493.52,19.42,19.96,2.8,280.9,99.19,0.0,83.64
2013011406,348.9,24.8,268.65,489.83,22.28,16.37,2.76,285.3,99.09,0.0,97.56
2013011407,493.23,158.56,338.67,495.17,23.19,15.03,2.42,283.4,98.98,0.0,52.4
2013011408,422.85,131.29,295.25,428.52,23.54,14.22,2.25,285.7,98.93,0.0,21.84
2013011409,306.05,80.03,230.59,309.27,23.08,14.39,2.3,288.0,98.9,0.0,15.03
2013011410,167.35,25.35,145.43,168.35,21.06,27.75,1.69,285.8,98.91,0.0,8.05
2013011411,50.38,0.65,44.15,50.55,17.51,32.73,2.28,284.0,98.93,0.0,6.06
2013011412,0.0,0.0,0.0,0.0,15.26,29.75,2.54,285.8,98.97,0.0,1.05
2013011413,0.0,0.0,0.0,0.0,13.85,31.01,2.74,287.8,99.02,0.0,2.11
2013011414,0.0,0.0,0.0,0.0,12.49,32.8,2.96,291.0,99.05,0.0,2.11
2013011415,0.0,0.0,0.0,0.0,11.3,34.18,3.08,295.2,99.05,0.0,2.11
2013011416,0.0,0.0,0.0,0.0,10.39,35.05,3.1,300.2,99.03,0.0,2.11
2013011417,0.0,0.0,0.0,0.0,9.56,35.98,3.08,306.9,99.0,0.0,33.5
2013011418,0.0,0.0,0.0,0.0,8.7,37.55,3.09,314.6,98.97,0.0,4.21
2013011419,0.0,0.0,0.0,0.0,7.94,39.09,3.09,321.8,98.96,0.0,72.3
2013011420,0.0,0.0,0.0,0.0,7.34,40.56,3.04,328.3,98.94,0.0,1.05
2013011421,0.0,0.0,0.0,0.0,6.85,41.78,2.99,332.9,98.91,0.0,4.21
2013011422,0.0,0.0,0.0,0.0,6.59,42.53,2.85,337.5,98.9,0.0,4.21
2013011423,0.0,0.0,0.0,0.0,6.63,41.94,2.63,342.7,98.92,0.0,3.16
2013011500,0.0,0.0,0.0,0.0,7.0,39.64,2.29,348.4,98.98,0.0,6.21
2013011501,0.0,0.0,0.0,0.0,7.45,36.62,1.89,354.5,99.06,0.0,1.05
2013011502,64.8,7.62,57.24,64.6,8.86,39.31,1.36,358.7,99.16,0.0,13.46
2013011503,208.02,97.23,163.81,209.25,11.37,29.72,0.93,358.2,99.26,0.0,25.11
2013011504,363.3,180.58,261.84,368.6,13.94,25.53,0.2,0.0,99.33,0.0,37.27
2013011505,465.4,251.3,272.54,478.92,18.48,18.66,0.72,143.4,99.32,0.0,49.89
2013011506,423.95,103.32,278.34,426.92,20.9,15.14,1.51,152.8,99.22,0.0,25.37
2013011507,455.02,156.83,308.65,455.08,21.5,15.01,1.43,152.9,99.13,0.0,1.05
2013011508,381.5,102.3,264.82,381.9,21.63,15.25,1.23,149.7,99.07,0.0,42.98
2013011509,268.98,40.5,227.98,275.9,21.41,15.95,0.92,154.3,99.06,0.0,39.24
2013011510,148.23,11.74,137.29,152.05,20.36,24.44,0.59,170.2,99.06,0.0,30.01
2013011511,46.53,0.35,43.58,47.62,18.85,24.96,0.64,195.3,99.09,0.0,21.08
2013011512,0.0,0.0,0.0,0.0,17.67,22.5,0.7,211.0,99.14,0.0,12.33
2013011513,0.0,0.0,0.0,0.0,17.13,22.81,0.65,218.8,99.2,0.0,3.16
2013011514,0.0,0.0,0.0,0.0,16.74,22.22,0.51,232.2,99.24,0.0,4.21
2013011515,0.0,0.0,0.0,0.0,16.66,22.42,0.19,248.7,99.26,0.0,8.33
2013011516,0.0,0.0,0.0,0.0,15.88,24.09,0.45,44.1,99.24,0.0,29.0
2013011517,0.0,0.0,0.0,0.0,14.74,25.82,1.03,44.2,99.22,0.0,8.34
2013011518,0.0,0.0,0.0,0.0,13.02,29.62,1.46,46.4,99.21,0.0,5.2
2013011519,0.0,0.0,0.0,0.0,12.03,32.28,1.91,52.7,99.21,0.0,6.28
2013011520,0.0,0.0,0.0,0.0,10.93,36.3,2.13,57.7,99.19,0.0,4.5
2013011521,0.0,0.0,0.0,0.0,10.14,39.15,2.16,63.6,99.17,0.0,3.81
2013011522,0.0,0.0,0.0,0.0,9.43,43.46,2.22,72.7,99.13,0.0,3.12
2013011523,0.0,0.0,0.0,0.0,8.9,47.55,2.25,82.6,99.13,0.0,2.43
2013011600,0.0,0.0,0.0,0.0,8.51,51.13,2.21,94.4,99.17,0.0,1.74
2013011601,0.0,0.0,0.0,0.0,8.25,55.85,2.15,106.8,99.23,0.0,1.05
2013011602,60.28,7.34,52.32,60.47,9.35,57.69,1.91,116.8,99.29,0.0,2.63
2013011603,199.35,106.58,149.51,200.18,12.44,50.52,2.02,124.7,99.37,0.0,4.21
2013011604,300.92,95.42,219.91,301.73,14.97,45.31,1.27,126.7,99.42,0.0,4.99
2013011605,401.77,154.54,263.12,402.9,19.48,34.6,1.96,145.8,99.39,0.0,7.07
2013011606,435.62,153.0,304.54,465.17,21.9,30.14,2.6,154.5,99.28,0.0,95.09
2013011607,440.45,131.41,308.72,467.0,22.42,30.11,2.41,156.7,99.18,0.0,90.75
2013011608,444.65,225.28,271.77,444.7,22.47,30.69,2.4,157.7,99.11,0.0,1.05
2013011609,296.48,101.36,213.75,302.83,20.8,43.06,1.45,161.6,99.08,0.01,15.24
2013011610,163.23,39.31,142.83,168.68,19.11,46.88,1.62,166.4,99.09,0.04,29.24
2013011611,50.7,2.06,50.07,52.8,18.29,45.61,1.55,167.3,99.12,0.03,43.58
2013011612,0.0,0.0,0.0,0.0,17.53,47.23,1.34,160.3,99.17,0.01,57.89
2013011613,0.0,0.0,0.0,0.0,17.23,47.92,1.21,144.1,99.22,0.0,71.65
2013011614,0.0,0.0,0.0,0.0,16.73,48.81,1.21,125.9,99.25,0.0,64.25
2013011615,0.0,0.0,0.0,0.0,16.11,49.56,1.34,108.7,99.24,0.0,67.58
2013011616,0.0,0.0,0.0,0.0,15.29,52.05,1.65,93.8,99.23,0.0,85.63
2013011617,0.0,0.0,0.0,0.0,13.94,57.17,2.06,86.4,99.2,0.0,91.93
2013011618,0.0,0.0,0.0,0.0,12.7,62.74,2.41,86.4,99.19,0.0,93.13
2013011619,0.0,0.0,0.0,0.0,11.86,67.34,2.64,89.8,99.2,0.0,92.91
2013011620,0.0,0.0,0.0,0.0,11.56,70.19,2.72,93.6,99.19,0.0,85.82
2013011621,0.0,0.0,0.0,0.0,11.32,72.82,2.72,96.8,99.15,0.0,89.62
2013011622,0.0,0.0,0.0,0.0,11.05,75.42,2.74,100.5,99.09,0.0,100.0
2013011623,0.0,0.0,0.0,0.0,10.72,77.92,2.77,105.5,99.06,0.0,70.58
2013011700,0.0,0.0,0.0,0.0,10.36,80.46,2.78,112.2,99.08,0.01,86.55
2013011701,0.0,0.0,0.0,0.0,10.02,82.48,2.74,119.7,99.13,0.03,87.8
2013011702,45.03,2.22,40.96,50.4,11.76,73.52,2.7,127.5,99.2,0.19,87.52
2013011703,126.65,24.08,109.67,160.45,14.01,64.39,2.79,135.7,99.28,3.9,87.98
2013011704,208.5,61.6,159.02,291.12,16.42,58.15,1.14,148.7,99.34,3.57,87.94
2013011705,263.15,89.62,176.42,394.73,20.73,44.7,1.99,162.5,99.32,4.48,86.96
2013011706,452.73,179.86,282.69,485.2,23.65,36.13,2.69,164.7,99.21,5.04,47.13
2013011707,439.7,157.18,277.47,478.33,24.4,34.4,2.32,168.5,99.08,7.8,46.37
2013011708,359.52,98.24,252.7,413.83,24.47,34.94,1.77,167.6,99.0,33.0,85.19
2013011709,280.48,58.34,223.98,312.05,24.11,37.21,1.2,163.1,98.94,16.88,85.37
2013011710,142.52,15.65,124.59,164.5,23.32,42.37,0.58,151.2,98.94,2.2,88.18
2013011711,43.8,1.91,37.1,50.7,22.26,45.96,0.3,43.7,98.96,0.57,92.54
2013011712,0.0,0.0,0.0,0.0,20.77,47.47,0.88,5.8,99.0,0.6,96.0
2013011713,0.0,0.0,0.0,0.0,19.61,52.34,1.08,3.7,99.05,0.59,82.05
2013011714,0.0,0.0,0.0,0.0,19.09,53.71,1.32,19.9,99.05,0.94,61.99
2013011715,0.0,0.0,0.0,0.0,17.82,58.85,1.71,42.6,99.03,1.53,37.79
2013011716,0.0,0.0,0.0,0.0,16.1,64.83,2.19,62.9,99.0,2.58,65.67
2013011717,0.0,0.0,0.0,0.0,14.62,71.26,2.55,76.4,98.95,5.69,99.95
2013011718,0.0,0.0,0.0,0.0,13.94,77.8,2.5,83.1,98.91,2.86,99.99
2013011719,0.0,0.0,0.0,0.0,13.65,83.02,2.17,79.4,98.92,1.08,62.61
2013011720,0.0,0.0,0.0,0.0,13.16,87.78,1.93,65.8,98.9,0.3,64.01
2013011721,0.0,0.0,0.0,0.0,12.81,90.92,1.66,61.1,98.84,0.33,75.73
2013011722,0.0,0.0,0.0,0.0,12.51,94.2,1.64,98.1,98.79,2.55,81.16
2013011723,0.0,0.0,0.0,0.0,12.29,97.0,1.98,133.4,98.79,8.27,80.18
2013011800,0.0,0.0,0.0,0.0,12.18,98.4,1.82,159.4,98.82,43.16,79.71
2013011801,0.0,0.0,0.0,0.0,11.96,99.31,1.66,184.9,98.85,111.2,45.1
2013011802,50.6,14.07,47.95,64.25,12.74,96.43,2.15,209.5,98.91,158.53,62.38
2013011803,129.73,52.43,110.72,206.68,13.4,92.95,3.4,240.0,99.0,45.59,77.92
2013011804,159.15,74.8,114.14,362.83,13.95,89.31,3.91,264.4,99.03,14.23,91.99
2013011805,197.98,23.63,160.55,492.58,13.93,86.37,4.59,263.7,99.04,25.36,98.44
2013011806,216.02,13.71,167.09,458.27,13.74,83.8,4.81,267.9,99.0,48.47,96.5
2013011807,231.62,18.01,171.43,466.58,14.41,78.47,4.44,261.2,98.95,66.54,94.88
2013011808,204.43,66.49,144.55,403.77,14.85,75.25,4.78,253.1,98.95,88.54,79.17
2013011809,196.12,57.52,155.3,314.8,15.58,71.54,4.67,259.4,98.96,39.24,65.19
2013011810,124.07,27.39,115.6,180.93,15.82,70.98,3.96,269.3,98.97,0.77,52.74
2013011811,47.33,2.9,45.79,60.12,13.91,84.29,2.4,274.1,99.02,0.0,39.32
2013011812,0.0,0.0,0.0,0.0,12.03,86.42,2.78,276.6,99.1,0.0,21.77
2013011813,0.0,0.0,0.0,0.0,11.28,85.1,3.1,277.2,99.19,0.0,11.31
2013011814,0.0,0.0,0.0,0.0,10.8,83.8,3.53,276.8,99.29,0.0,4.21
2013011815,0.0,0.0,0.0,0.0,10.19,82.64,3.76,281.7,99.37,0.0,4.48
2013011816,0.0,0.0,0.0,0.0,9.32,82.49,3.74,292.7,99.39,0.0,4.74
2013011817,0.0,0.0,0.0,0.0,8.35,84.2,3.41,301.3,99.4,0.0,33.64
2013011818,0.0,0.0,0.0,0.0,7.43,87.67,3.05,306.9,99.43,0.0,81.39
2013011819,0.0,0.0,0.0,0.0,6.69,91.48,2.8,313.0,99.49,0.0,39.94
2013011820,0.0,0.0,0.0,0.0,6.12,94.34,2.67,318.5,99.52,0.0,18.94
2013011821,0.0,0.0,0.0,0.0,5.94,94.14,2.55,319.1,99.5,0.0,14.66
2013011822,0.0,0.0,0.0,0.0,6.21,90.2,2.44,313.5,99.48,0.0,9.42
2013011823,0.0,0.0,0.0,0.0,5.45,91.21,2.67,305.2,99.5,0.0,12.37
2013011900,0.0,0.0,0.0,0.0,4.98,89.73,2.84,298.2,99.55,0.0,15.28
2013011901,0.0,0.0,0.0,0.0,4.8,86.29,3.01,293.7,99.61,0.0,18.18
2013011902,65.0,8.97,57.97,69.4,6.97,71.58,4.36,291.4,99.66,0.0,17.64
2013011903,212.38,110.09,163.57,223.9,9.35,59.98,4.32,291.2,99.73,0.0,17.74
2013011904,352.1,212.25,223.8,383.75,13.35,44.58,3.9,290.4,99.8,0.0,26.31
2013011905,482.52,320.45,254.23,521.47,17.6,29.65,5.24,296.2,99.79,0.0,23.33
2013011906,571.0,362.24,292.64,586.7,18.98,27.03,5.19,295.2,99.71,0.0,12.76
2013011907,584.3,392.47,287.6,584.5,19.47,25.35,5.24,295.4,99.62,0.0,4.21
2013011908,515.22,345.66,276.16,516.1,19.44,24.32,5.25,298.9,99.57,0.0,2.43
2013011909,420.8,355.9,223.27,422.77,18.93,24.0,5.25,303.0,99.51,0.0,2.87
2013011910,253.45,248.39,151.98,255.55,17.92,25.49,4.74,306.3,99.49,0.0,3.32
2013011911,90.55,89.45,70.78,91.88,14.18,39.26,2.99,304.4,99.5,0.0,3.76
2013011912,0.0,0.0,0.0,0.0,10.95,45.39,3.48,299.6,99.55,0.0,4.21
2013011913,0.0,0.0,0.0,0.0,10.14,45.11,3.63,296.1,99.61,0.0,3.16
2013011914,0.0,0.0,0.0,0.0,9.5,44.69,3.79,295.8,99.65,0.0,1.05
2013011915,0.0,0.0,0.0,0.0,8.98,44.21,4.07,298.6,99.68,0.0,2.11
2013011916,0.0,0.0,0.0,0.0,8.46,44.36,4.41,302.7,99.7,0.0,3.16
2013011917,0.0,0.0,0.0,0.0,7.88,45.54,4.68,306.0,99.68,0.0,0.0
2013011918,0.0,0.0,0.0,0.0,7.18,47.29,4.68,308.4,99.66,0.0,1.05
2013011919,0.0,0.0,0.0,0.0,6.32,49.99,4.4,310.2,99.63,0.06,1.05
2013011920,0.0,0.0,0.0,0.0,5.14,54.06,3.89,308.3,99.6,0.06,0.04
2013011921,0.0,0.0,0.0,0.0,4.3,56.34,3.77,303.3,99.56,0.06,5.3
2013011922,0.0,0.0,0.0,0.0,3.63,57.82,3.86,299.4,99.5,0.0,5.33
2013011923,0.0,0.0,0.0,0.0,3.1,58.96,3.96,298.0,99.46,0.0,3.16
2013012000,0.0,0.0,0.0,0.0,2.66,60.41,3.98,297.2,99.48,0.0,1.05
2013012001,0.0,0.0,0.0,0.0,2.38,61.66,3.99,295.5,99.52,0.0,10.9
2013012002,78.78,66.93,64.56,85.2,4.18,55.09,4.98,291.4,99.59,0.0,21.9
2013012003,211.27,237.06,125.82,260.15,7.03,47.77,4.03,282.9,99.65,0.0,35.97
2013012004,329.62,307.0,179.08,439.05,11.59,39.95,3.79,281.1,99.71,0.0,44.75
2013012005,434.77,379.25,199.13,573.42,16.29,33.05,5.68,302.9,99.69,0.0,50.8
2013012006,594.92,461.5,273.46,651.3,17.98,28.67,5.28,301.7,99.6,0.0,38.94
2013012007,496.73,120.66,401.27,652.62,18.91,26.21,5.05,300.9,99.5,0.0,99.33
2013012008,579.78,594.75,199.74,579.78,19.32,24.96,4.93,302.8,99.43,0.0,0.0
2013012009,443.98,493.17,184.64,444.7,19.08,24.82,4.96,304.9,99.37,0.0,0.88
2013012010,265.73,341.83,136.83,266.67,18.13,26.8,4.58,305.7,99.34,0.0,1.75
2013012011,94.5,105.54,72.96,94.95,14.21,41.18,2.97,301.0,99.34,0.0,2.63
2013012012,0.0,0.0,0.0,0.0,10.85,47.93,3.49,294.9,99.36,0.0,3.51
2013012013,0.0,0.0,0.0,0.0,10.04,48.82,3.64,290.1,99.43,0.0,4.39
2013012014,0.0,0.0,0.0,0.0,9.44,49.52,3.82,286.9,99.5,0.0,5.26
2013012015,0.0,0.0,0.0,0.0,8.77,50.98,3.93,286.7,99.53,0.0,2.63
2013012016,0.0,0.0,0.0,0.0,8.05,52.65,3.93,289.0,99.54,0.0,0.0
2013012017,0.0,0.0,0.0,0.0,7.36,53.94,3.94,292.2,99.52,0.0,2.63
2013012018,0.0,0.0,0.0,0.0,6.7,54.95,3.92,295.4,99.47,0.0,5.33
2013012019,0.0,0.0,0.0,0.0,6.05,56.44,3.86,298.5,99.45,0.0,1.05
2013012020,0.0,0.0,0.0,0.0,5.44,57.98,3.83,300.2,99.42,0.0,2.11
2013012021,0.0,0.0,0.0,0.0,4.9,59.08,3.89,300.4,99.4,0.0,0.03
2013012022,0.0,0.0,0.0,0.0,4.34,60.09,4.03,299.6,99.37,0.0,3.16
2013012023,0.0,0.0,0.0,0.0,3.8,60.84,4.18,298.7,99.39,0.0,2.11
2013012100,0.0,0.0,0.0,0.0,3.15,62.3,4.0,295.0,99.48,0.0,9.58
2013012101,0.0,0.0,0.0,0.0,2.67,63.02,3.93,291.8,99.58,0.0,9.66
2013012102,87.78,107.99,63.63,91.28,4.18,55.53,4.72,287.5,99.68,0.0,9.18
2013012103,266.33,361.86,136.1,275.15,6.94,46.52,3.68,279.7,99.76,0.0,7.53
2013012104,443.55,510.98,183.7,457.3,11.28,36.64,3.03,273.2,99.81,0.0,7.79
2013012105,575.53,583.85,211.07,594.0,16.79,22.36,4.09,291.8,99.79,0.0,12.38
2013012106,643.4,571.41,246.19,649.0,19.46,19.03,3.85,289.6,99.69,0.0,18.83
2013012107,648.3,607.0,219.48,648.67,20.3,18.18,3.43,284.5,99.58,0.0,0.99
2013012108,581.15,590.82,205.57,583.6,20.56,17.41,3.23,283.6,99.5,0.0,12.17
2013012109,432.3,461.02,193.18,452.95,20.08,17.45,3.27,283.3,99.46,0.0,29.46
2013012110,256.75,301.13,148.58,276.4,18.73,22.3,2.77,280.8,99.45,0.0,45.7
2013012111,92.22,78.81,77.37,99.95,14.31,38.53,2.74,278.4,99.47,0.0,62.61
2013012112,0.0,0.0,0.0,0.0,10.87,40.35,3.44,281.4,99.51,0.0,83.5
2013012113,0.0,0.0,0.0,0.0,9.7,41.02,3.65,286.9,99.59,0.0,79.21
2013012114,0.0,0.0,0.0,0.0,8.98,41.55,3.73,291.5,99.64,0.0,45.27
2013012115,0.0,0.0,0.0,0.0,8.43,42.42,3.72,296.0,99.66,0.0,4.21
2013012116,0.0,0.0,0.0,0.0,7.66,44.09,3.7,300.5,99.66,0.0,4.21
2013012117,0.0,0.0,0.0,0.0,6.86,46.4,3.68,304.5,99.63,0.0,4.85
2013012118,0.0,0.0,0.0,0.0,6.06,49.0,3.62,307.6,99.58,0.0,1.05
2013012119,0.0,0.0,0.0,0.0,5.36,51.6,3.53,309.4,99.54,0.0,1.05
2013012120,0.0,0.0,0.0,0.0,4.72,53.94,3.45,309.6,99.51,0.0,0.0
2013012121,0.0,0.0,0.0,0.0,4.13,56.0,3.38,308.2,99.48,0.0,2.11
2013012122,0.0,0.0,0.0,0.0,3.57,57.83,3.32,305.7,99.45,0.0,1.05
2013012123,0.0,0.0,0.0,0.0,3.04,59.21,3.25,302.8,99.45,0.0,1.05
2013012200,0.0,0.0,0.0,0.0,2.55,60.7,3.19,299.7,99.53,0.0,1.05
2013012201,0.0,0.0,0.0,0.0,2.23,61.26,3.15,297.6,99.61,0.0,1.05
2013012202,95.32,164.6,65.23,95.53,4.64,51.9,4.17,296.5,99.69,0.0,0.89
2013012203,274.1,415.86,124.47,274.45,7.26,44.26,3.27,291.3,99.76,0.0,0.72
2013012204,453.88,557.55,166.55,454.17,11.19,36.5,2.21,279.9,99.81,0.0,0.55
2013012205,588.12,629.52,192.64,588.28,16.98,22.51,1.96,291.2,99.8,0.0,0.39
2013012206,626.75,556.46,227.55,626.88,19.33,19.54,1.01,250.3,99.71,0.0,0.35
2013012207,628.1,556.04,228.18,628.2,20.11,19.08,1.1,216.9,99.62,0.0,0.3
2013012208,556.62,500.1,229.76,556.7,20.37,18.76,1.3,218.5,99.58,0.0,0.26
2013012209,427.4,429.3,192.4,428.1,20.23,18.59,1.46,235.9,99.56,0.0,1.05
2013012210,255.0,291.04,140.25,256.27,19.22,21.65,1.52,252.0,99.55,0.0,1.84
2013012211,100.15,138.08,73.85,101.05,15.76,36.55,1.72,260.6,99.56,0.0,2.63
2013012212,0.0,0.0,0.0,0.0,13.19,33.29,2.18,267.6,99.59,0.0,3.42
2013012213,0.0,0.0,0.0,0.0,11.93,35.27,2.36,275.3,99.64,0.0,4.21
2013012214,0.0,0.0,0.0,0.0,10.68,37.33,2.57,282.6,99.67,0.0,5.28
2013012215,0.0,0.0,0.0,0.0,9.56,39.57,2.74,289.8,99.68,0.0,16.41
2013012216,0.0,0.0,0.0,0.0,8.59,41.4,2.87,296.9,99.69,0.0,27.53
2013012217,0.0,0.0,0.0,0.0,7.52,44.06,3.07,302.1,99.67,0.0,14.31
2013012218,0.0,0.0,0.0,0.0,6.6,46.74,3.3,306.0,99.63,0.0,1.05
2013012219,0.0,0.0,0.0,0.0,5.94,48.4,3.45,309.8,99.61,0.0,32.06
2013012220,0.0,0.0,0.0,0.0,5.44,49.74,3.49,314.5,99.58,0.0,63.06
2013012221,0.0,0.0,0.0,0.0,4.96,51.41,3.46,318.8,99.55,0.0,1.05
2013012222,0.0,0.0,0.0,0.0,4.45,53.25,3.37,320.5,99.5,0.0,2.63
2013012223,0.0,0.0,0.0,0.0,3.96,55.11,3.22,320.2,99.48,0.0,4.21
2013012300,0.0,0.0,0.0,0.0,3.55,56.34,3.0,316.9,99.51,0.0,3.16
2013012301,0.0,0.0,0.0,0.0,3.35,56.76,2.77,309.1,99.57,0.0,3.16
2013012302,81.75,83.15,62.02,88.38,6.3,50.23,2.51,296.5,99.64,0.0,17.27
2013012303,225.98,263.93,138.36,264.15,9.4,38.12,2.89,284.4,99.72,0.0,28.73
2013012304,351.67,360.92,168.61,443.65,13.02,32.34,2.2,272.3,99.78,0.0,41.41
2013012305,473.85,371.41,223.69,578.83,18.3,22.9,1.76,256.8,99.77,0.0,51.35
2013012306,430.27,279.78,226.49,578.95,20.18,21.23,1.55,230.8,99.68,0.0,70.74
2013012307,539.8,312.47,272.53,584.92,20.87,20.19,1.66,238.0,99.56,0.0,37.1
2013012308,494.35,330.77,255.83,523.1,21.14,19.08,1.81,253.7,99.49,0.0,26.61
2013012309,373.6,279.11,211.19,401.38,20.71,19.07,2.18,265.8,99.46,0.0,22.93
2013012310,231.65,181.8,161.79,246.43,19.42,24.74,2.06,270.6,99.44,0.0,17.78
2013012311,84.4,54.84,74.04,88.78,15.27,40.79,2.29,272.7,99.44,0.0,13.24
2013012312,0.0,0.0,0.0,0.0,12.33,39.96,2.86,278.6,99.48,0.0,11.82
2013012313,0.0,0.0,0.0,0.0,10.98,41.65,3.09,285.4,99.55,0.0,8.23
2013012314,0.0,0.0,0.0,0.0,9.91,43.07,3.25,290.9,99.61,0.0,4.64
2013012315,0.0,0.0,0.0,0.0,8.96,44.53,3.41,295.7,99.63,0.0,1.05
2013012316,0.0,0.0,0.0,0.0,8.16,45.98,3.52,298.9,99.63,0.0,2.11
2013012317,0.0,0.0,0.0,0.0,7.48,47.38,3.56,301.0,99.61,0.0,0.28
2013012318,0.0,0.0,0.0,0.0,6.88,48.55,3.56,302.4,99.56,0.0,1.05
2013012319,0.0,0.0,0.0,0.0,6.32,49.93,3.53,303.7,99.51,0.0,2.11
2013012320,0.0,0.0,0.0,0.0,5.83,50.95,3.5,304.3,99.48,0.0,3.16
2013012321,0.0,0.0,0.0,0.0,5.31,52.45,3.42,302.6,99.46,0.0,1.06
2013012322,0.0,0.0,0.0,0.0,4.79,54.19,3.36,298.2,99.44,0.0,7.56
2013012323,0.0,0.0,0.0,0.0,4.32,55.64,3.31,293.3,99.46,0.0,3.16
2013012400,0.0,0.0,0.0,0.0,3.85,56.94,3.24,289.1,99.51,0.0,6.58
2013012401,0.0,0.0,0.0,0.0,3.54,57.83,3.16,286.2,99.58,0.0,5.48
2013012402,93.38,147.97,63.64,95.4,6.11,48.19,3.98,284.4,99.66,0.0,4.02
2013012403,271.95,402.87,126.62,275.4,8.7,40.82,3.56,283.1,99.72,0.0,2.77
2013012404,454.38,561.28,161.93,456.45,12.45,34.12,2.61,278.8,99.77,0.0,1.53
2013012405,592.8,644.98,185.9,592.88,17.74,20.73,3.82,288.5,99.77,0.0,0.28
2013012406,609.33,500.3,239.12,609.38,19.65,17.68,3.61,290.2,99.68,0.0,0.19
2013012407,616.42,515.24,236.2,616.45,20.53,16.99,3.35,295.3,99.56,0.0,0.09
2013012408,551.3,480.61,226.85,551.3,20.88,17.06,3.05,300.8,99.46,0.0,0.0
2013012409,430.83,430.01,194.31,431.3,20.61,18.0,2.81,303.7,99.41,0.0,0.42
2013012410,264.6,314.56,142.58,265.3,19.4,24.55,2.17,298.9,99.38,0.0,0.84
2013012411,99.72,145.68,68.08,100.15,15.42,41.09,2.22,286.7,99.36,0.0,1.26
2013012412,3.4,0.0,5.02,3.4,12.45,40.93,2.83,281.0,99.38,0.0,1.68
2013012413,0.0,0.0,0.0,0.0,11.03,43.16,3.19,280.5,99.44,0.0,2.11
